"c_name","source","r_id","r_year","r_month","r_female","p_interest","p_economy","Econ_Dem","Dec_Dem","Eff_Dem","Comp_Dem"
"Algeria","Arab Barometer Wave VII",11720,2022,6,1,"Very uninterested","Bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11721,2022,5,0,"Uninterested","Bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11722,2022,5,0,"Very uninterested","Bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11723,2022,7,1,"Uninterested","Very bad","Agree","Agree","Disagree","Agree"
"Algeria","Arab Barometer Wave VII",11724,2022,6,1,"Very uninterested","Bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11725,2022,6,1,"Very uninterested","Good","Agree","Disagree","Agree","Agree"
"Algeria","Arab Barometer Wave VII",11726,2022,6,1,"Very uninterested","Bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11727,2022,5,0,"Uninterested","Bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11728,2022,7,1,"Very interested","Bad","Disagree","Disagree","Strongly disagree","Agree"
"Algeria","Arab Barometer Wave VII",11729,2022,7,0,"Uninterested","Bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11730,2022,6,0,"Uninterested","Bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11731,2022,7,1,"Very uninterested","Good","Strongly agree","Strongly agree","Strongly agree","Strongly disagree"
"Algeria","Arab Barometer Wave VII",11732,2022,6,0,"Uninterested","Good","Disagree","Agree","Disagree","Agree"
"Algeria","Arab Barometer Wave VII",11733,2022,6,1,"Interested","Bad","Agree","Agree","Strongly agree","Agree"
"Algeria","Arab Barometer Wave VII",11734,2022,6,1,"Very uninterested","Bad","Disagree","Disagree","Disagree","Agree"
"Algeria","Arab Barometer Wave VII",11735,2022,6,0,"Very uninterested","Very bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11736,2022,6,0,"Uninterested","Very bad","Strongly agree","Disagree","Agree","Strongly disagree"
"Algeria","Arab Barometer Wave VII",11737,2022,6,0,"Uninterested","Bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11738,2022,5,0,"Interested","Bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11739,2022,7,0,"Very uninterested","Very bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11740,2022,6,0,"Very uninterested","Bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11741,2022,6,1,"Interested","Good","Agree","Agree","Agree","Strongly agree"
"Algeria","Arab Barometer Wave VII",11742,2022,7,0,"Very uninterested","Very bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11743,2022,6,0,"Very uninterested","Bad","Agree","Strongly agree","Agree","Strongly agree"
"Algeria","Arab Barometer Wave VII",11744,2022,6,0,"Very uninterested","Bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11745,2022,7,1,"Interested","Bad","Agree","Strongly disagree","Disagree","Strongly agree"
"Algeria","Arab Barometer Wave VII",11746,2022,7,0,"Interested","Very bad","Disagree","Agree","Strongly agree","Strongly disagree"
"Algeria","Arab Barometer Wave VII",11747,2022,6,1,"Very uninterested","Good",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11748,2022,6,1,"Very uninterested","Bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11749,2022,6,0,"Interested","Very good","Strongly agree","Agree","Disagree","Agree"
"Algeria","Arab Barometer Wave VII",11750,2022,7,0,"Interested","Bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11751,2022,6,0,"Uninterested","Good","Disagree","Disagree","Disagree","Agree"
"Algeria","Arab Barometer Wave VII",11752,2022,6,0,"Very uninterested","Bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11753,2022,6,1,"Uninterested","Good",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11754,2022,6,1,"Uninterested","Very good","Agree","Strongly agree","Agree","Strongly agree"
"Algeria","Arab Barometer Wave VII",11755,2022,6,1,"Very uninterested","Good","Agree","Agree","Agree","Strongly agree"
"Algeria","Arab Barometer Wave VII",11756,2022,6,0,"Interested","Good",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11757,2022,5,0,"Uninterested","Bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11758,2022,5,0,"Very uninterested","Very bad","Agree",NA,"Agree","Strongly agree"
"Algeria","Arab Barometer Wave VII",11759,2022,6,0,"Very uninterested","Good",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11760,2022,6,1,"Very uninterested","Very bad","Disagree","Disagree","Disagree","Disagree"
"Algeria","Arab Barometer Wave VII",11761,2022,7,1,"Very uninterested","Bad","Disagree","Agree","Disagree","Agree"
"Algeria","Arab Barometer Wave VII",11762,2022,6,0,"Very uninterested","Very good",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11763,2022,5,0,"Uninterested","Very bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11764,2022,5,0,"Interested","Bad","Agree","Agree","Agree","Agree"
"Algeria","Arab Barometer Wave VII",11765,2022,5,1,"Very uninterested","Good",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11766,2022,6,1,"Uninterested","Good",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11767,2022,6,0,"Uninterested","Very bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11768,2022,6,1,"Very uninterested","Very bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11769,2022,6,0,"Interested","Good","Agree","Disagree","Strongly disagree","Agree"
"Algeria","Arab Barometer Wave VII",11770,2022,5,1,"Uninterested","Bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11771,2022,6,1,"Very uninterested","Bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11772,2022,6,1,"Very uninterested","Good",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11773,2022,7,1,"Uninterested","Bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11774,2022,7,1,"Interested","Good","Agree","Strongly agree","Agree","Strongly agree"
"Algeria","Arab Barometer Wave VII",11775,2022,5,1,"Interested","Very bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11776,2022,6,0,"Uninterested","Good",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11777,2022,6,1,"Interested","Very bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11778,2022,6,1,"Uninterested","Good",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11779,2022,6,0,"Very uninterested","Very bad","Strongly agree","Strongly agree","Strongly agree","Disagree"
"Algeria","Arab Barometer Wave VII",11780,2022,6,1,"Very uninterested","Good","Agree","Agree","Agree","Agree"
"Algeria","Arab Barometer Wave VII",11781,2022,5,1,"Uninterested","Very bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11782,2022,5,1,"Uninterested","Bad","Disagree","Disagree","Disagree","Agree"
"Algeria","Arab Barometer Wave VII",11783,2022,7,1,"Uninterested","Very bad","Agree","Agree","Disagree","Disagree"
"Algeria","Arab Barometer Wave VII",11784,2022,6,0,"Very uninterested","Bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11785,2022,5,1,"Very uninterested","Bad","Disagree",NA,"Strongly disagree","Agree"
"Algeria","Arab Barometer Wave VII",11786,2022,7,0,"Interested","Good","Agree","Strongly agree","Disagree","Agree"
"Algeria","Arab Barometer Wave VII",11787,2022,6,0,"Very uninterested","Very bad","Agree","Agree","Agree","Disagree"
"Algeria","Arab Barometer Wave VII",11788,2022,6,0,"Uninterested","Bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11789,2022,7,0,"Very uninterested","Bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11790,2022,6,0,"Very uninterested","Bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11791,2022,6,1,"Very uninterested","Very bad","Agree","Disagree","Disagree","Strongly agree"
"Algeria","Arab Barometer Wave VII",11792,2022,7,1,"Uninterested","Very good","Agree","Strongly agree","Disagree","Agree"
"Algeria","Arab Barometer Wave VII",11793,2022,6,1,"Very uninterested","Bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11794,2022,6,1,"Very uninterested","Very good","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree"
"Algeria","Arab Barometer Wave VII",11795,2022,6,1,"Uninterested","Bad","Disagree","Strongly disagree","Disagree",NA
"Algeria","Arab Barometer Wave VII",11796,2022,6,0,"Uninterested","Very bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11797,2022,6,0,"Interested","Good","Agree","Disagree","Disagree","Agree"
"Algeria","Arab Barometer Wave VII",11798,2022,6,1,"Very uninterested","Bad","Strongly agree","Strongly agree","Agree","Disagree"
"Algeria","Arab Barometer Wave VII",11799,2022,5,1,"Very uninterested","Bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11800,2022,6,0,"Very uninterested","Bad","Disagree","Agree","Agree","Agree"
"Algeria","Arab Barometer Wave VII",11801,2022,6,1,"Very uninterested","Bad","Strongly disagree","Disagree","Strongly disagree","Agree"
"Algeria","Arab Barometer Wave VII",11802,2022,6,1,"Very uninterested","Bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11803,2022,5,1,"Very uninterested","Very bad","Strongly agree","Strongly agree","Disagree","Strongly agree"
"Algeria","Arab Barometer Wave VII",11804,2022,6,0,"Very uninterested","Very bad","Strongly agree","Agree","Agree","Agree"
"Algeria","Arab Barometer Wave VII",11805,2022,5,0,"Very uninterested","Bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11806,2022,6,0,"Very uninterested","Bad","Disagree","Disagree","Disagree","Strongly agree"
"Algeria","Arab Barometer Wave VII",11807,2022,7,0,"Very uninterested","Good",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11808,2022,6,0,"Uninterested","Very bad","Agree","Agree","Agree","Disagree"
"Algeria","Arab Barometer Wave VII",11809,2022,6,0,"Interested","Bad","Agree","Agree","Agree","Strongly agree"
"Algeria","Arab Barometer Wave VII",11810,2022,6,1,"Very uninterested","Bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11811,2022,6,1,"Very uninterested","Very bad","Disagree","Disagree","Disagree","Agree"
"Algeria","Arab Barometer Wave VII",11812,2022,6,0,"Interested","Good","Strongly agree","Agree","Strongly agree","Disagree"
"Algeria","Arab Barometer Wave VII",11813,2022,7,0,"Interested","Very bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11814,2022,7,1,"Very uninterested","Good","Disagree","Disagree","Strongly disagree","Agree"
"Algeria","Arab Barometer Wave VII",11815,2022,6,1,"Very uninterested","Bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11816,2022,6,0,"Very uninterested","Very bad","Agree","Agree","Disagree",NA
"Algeria","Arab Barometer Wave VII",11817,2022,7,1,"Uninterested","Very bad","Strongly agree","Agree","Agree","Disagree"
"Algeria","Arab Barometer Wave VII",11818,2022,6,0,"Very uninterested","Good","Disagree","Strongly disagree","Agree","Disagree"
"Algeria","Arab Barometer Wave VII",11819,2022,6,0,"Uninterested","Very good",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11820,2022,6,0,"Interested","Good","Disagree","Agree","Strongly agree","Disagree"
"Algeria","Arab Barometer Wave VII",11821,2022,6,1,"Uninterested","Good","Agree","Disagree","Disagree","Agree"
"Algeria","Arab Barometer Wave VII",11822,2022,6,0,"Uninterested","Bad","Disagree","Strongly disagree","Strongly disagree","Strongly agree"
"Algeria","Arab Barometer Wave VII",11823,2022,6,1,"Very uninterested","Very bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11824,2022,7,1,"Very uninterested","Bad","Disagree","Disagree","Agree","Agree"
"Algeria","Arab Barometer Wave VII",11825,2022,6,1,"Very uninterested","Good","Agree","Agree","Agree","Strongly agree"
"Algeria","Arab Barometer Wave VII",11826,2022,6,1,"Uninterested","Bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11827,2022,6,0,"Uninterested","Good","Disagree","Disagree","Disagree","Strongly agree"
"Algeria","Arab Barometer Wave VII",11828,2022,6,0,"Very uninterested","Bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11829,2022,6,1,"Very uninterested","Good",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11830,2022,7,1,"Very uninterested","Bad","Disagree","Strongly disagree","Agree","Strongly disagree"
"Algeria","Arab Barometer Wave VII",11831,2022,6,1,"Very uninterested","Bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11832,2022,7,1,"Very uninterested","Very bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11833,2022,6,0,"Very uninterested","Good","Strongly disagree","Disagree","Disagree","Disagree"
"Algeria","Arab Barometer Wave VII",11834,2022,6,0,"Very uninterested","Very bad","Agree","Agree","Disagree","Strongly agree"
"Algeria","Arab Barometer Wave VII",11835,2022,6,0,"Very interested","Good","Agree","Disagree","Agree","Strongly agree"
"Algeria","Arab Barometer Wave VII",11836,2022,6,0,"Interested","Bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11837,2022,6,1,"Uninterested","Good",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11838,2022,6,0,"Interested","Very bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11839,2022,6,0,"Uninterested","Very bad","Agree","Strongly agree","Agree","Strongly agree"
"Algeria","Arab Barometer Wave VII",11840,2022,5,1,"Interested","Bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11841,2022,5,0,"Uninterested","Good",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11842,2022,6,0,"Uninterested","Bad","Agree","Disagree","Agree","Agree"
"Algeria","Arab Barometer Wave VII",11843,2022,7,0,"Interested","Good",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11844,2022,6,0,"Very uninterested","Bad","Agree","Strongly agree","Strongly agree","Strongly agree"
"Algeria","Arab Barometer Wave VII",11845,2022,6,1,"Uninterested","Bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11846,2022,6,0,"Very uninterested","Bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11847,2022,5,1,"Very uninterested","Bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11848,2022,6,0,"Very uninterested","Bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11849,2022,5,1,"Very uninterested","Bad","Disagree","Agree","Agree","Disagree"
"Algeria","Arab Barometer Wave VII",11850,2022,6,0,"Uninterested","Bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11851,2022,5,1,"Very interested","Very bad","Strongly agree","Strongly agree","Strongly agree","Agree"
"Algeria","Arab Barometer Wave VII",11852,2022,7,0,"Very uninterested","Bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11853,2022,6,0,"Very uninterested","Bad","Agree","Disagree","Disagree","Agree"
"Algeria","Arab Barometer Wave VII",11854,2022,5,1,"Uninterested","Good",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11855,2022,6,0,"Very uninterested","Good",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11856,2022,6,1,"Very uninterested","Good",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11857,2022,6,1,"Very uninterested","Very bad",NA,"Disagree",NA,"Strongly agree"
"Algeria","Arab Barometer Wave VII",11858,2022,6,0,"Very uninterested","Bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11859,2022,6,1,"Very uninterested","Bad","Agree","Agree","Disagree","Agree"
"Algeria","Arab Barometer Wave VII",11860,2022,6,1,"Uninterested","Very bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11861,2022,5,0,"Uninterested","Bad","Agree","Agree","Disagree","Agree"
"Algeria","Arab Barometer Wave VII",11862,2022,6,1,"Uninterested","Good","Disagree","Agree",NA,"Agree"
"Algeria","Arab Barometer Wave VII",11863,2022,7,1,"Uninterested","Good",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11864,2022,6,1,"Very uninterested","Bad","Strongly agree","Agree","Agree","Strongly agree"
"Algeria","Arab Barometer Wave VII",11865,2022,7,1,"Very uninterested","Very bad","Disagree","Disagree","Disagree","Agree"
"Algeria","Arab Barometer Wave VII",11866,2022,6,0,"Uninterested","Bad","Agree","Agree","Disagree","Disagree"
"Algeria","Arab Barometer Wave VII",11867,2022,7,1,"Uninterested","Good","Disagree","Disagree","Disagree","Strongly agree"
"Algeria","Arab Barometer Wave VII",11868,2022,7,1,"Uninterested","Bad","Disagree","Strongly agree","Agree","Agree"
"Algeria","Arab Barometer Wave VII",11869,2022,6,0,"Uninterested","Bad","Disagree","Disagree","Disagree","Strongly agree"
"Algeria","Arab Barometer Wave VII",11870,2022,6,1,"Very uninterested","Bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11871,2022,5,1,"Uninterested","Bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11872,2022,6,1,"Uninterested","Bad","Disagree","Agree","Strongly disagree","Strongly agree"
"Algeria","Arab Barometer Wave VII",11873,2022,6,1,"Very uninterested","Good","Disagree","Strongly disagree","Disagree","Strongly disagree"
"Algeria","Arab Barometer Wave VII",11874,2022,6,1,"Very uninterested","Bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11875,2022,7,0,"Uninterested","Bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11876,2022,6,0,"Very uninterested","Bad","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree"
"Algeria","Arab Barometer Wave VII",11877,2022,7,0,"Uninterested","Good",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11878,2022,6,1,"Very uninterested","Bad","Disagree","Disagree","Disagree","Strongly agree"
"Algeria","Arab Barometer Wave VII",11879,2022,7,1,"Very uninterested","Bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11880,2022,6,1,"Very uninterested","Good","Agree","Agree","Disagree","Agree"
"Algeria","Arab Barometer Wave VII",11881,2022,6,1,"Uninterested","Bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11882,2022,6,1,"Very uninterested","Very bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11883,2022,7,1,"Uninterested","Bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11884,2022,6,0,"Interested","Bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11885,2022,7,0,"Very uninterested","Bad","Strongly disagree","Disagree","Agree","Agree"
"Algeria","Arab Barometer Wave VII",11886,2022,6,0,"Uninterested","Bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11887,2022,5,0,"Very uninterested","Very bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11888,2022,7,1,"Very uninterested","Very bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11889,2022,6,1,"Uninterested","Bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11890,2022,5,1,"Very uninterested","Good",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11891,2022,6,1,"Interested","Bad","Disagree",NA,"Agree","Strongly disagree"
"Algeria","Arab Barometer Wave VII",11892,2022,7,1,"Very uninterested","Good","Disagree","Disagree","Agree","Strongly agree"
"Algeria","Arab Barometer Wave VII",11893,2022,7,1,"Uninterested","Good","Disagree","Disagree","Disagree","Agree"
"Algeria","Arab Barometer Wave VII",11894,2022,6,1,"Very uninterested","Bad","Agree","Agree","Agree","Strongly agree"
"Algeria","Arab Barometer Wave VII",11895,2022,7,1,"Very uninterested","Very bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11896,2022,6,0,"Very uninterested","Bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11897,2022,5,0,"Uninterested","Very bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11898,2022,6,1,"Uninterested","Very bad","Disagree","Disagree","Disagree","Disagree"
"Algeria","Arab Barometer Wave VII",11899,2022,6,0,"Very uninterested","Very bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11900,2022,6,1,"Uninterested","Bad","Agree","Disagree","Agree","Agree"
"Algeria","Arab Barometer Wave VII",11901,2022,6,0,"Very uninterested","Very bad","Agree","Disagree","Disagree","Agree"
"Algeria","Arab Barometer Wave VII",11902,2022,6,1,"Interested","Bad","Agree","Strongly agree","Agree","Agree"
"Algeria","Arab Barometer Wave VII",11903,2022,6,0,"Very uninterested","Very bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11904,2022,6,1,"Uninterested","Very good","Agree","Strongly agree","Agree","Strongly agree"
"Algeria","Arab Barometer Wave VII",11905,2022,5,1,"Very uninterested","Bad",NA,NA,NA,NA
"Algeria","Arab Barometer Wave VII",11906,2022,7,0,"Uninterested","Good","Agree","Agree","Disagree","Agree"
"Algeria","Arab Barometer Wave VII",11907,2022,6,1,"Very uninterested","Bad",NA,"Agree","Disagree","Agree"
